[34m[1mwandb[39m[22m: [33mWARNING[39m Calling wandb.run.save without any arguments is deprecated.Changes to attributes are automatically persisted.
Loading dataset:   3%|████▎                                                                                                                                                     | 13/465 [00:00<00:03, 125.70it/s]
GPU ID:  0

Loading dataset: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 465/465 [00:03<00:00, 123.03it/s]

Loading dataset:  85%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▎                      | 396/465 [00:02<00:00, 163.51it/s]
eta: 0:11:20  epoch: 1  step: 1001  rgb_loss: 0.1306  depth_loss: 0.0507  joint_loss: 0.0767  cross_entropy_loss: 0.8593  eikonal_loss: 0.0747  loss: 0.6223  beta: 0.0413  theta: 0.0000  data: 0.0163  batch: 0.6814  lr: 0.000477  max_mem: 9152
eta: 0:08:01  epoch: 1  step: 1282  rgb_loss: 0.1379  depth_loss: 0.0812  joint_loss: 0.1864  cross_entropy_loss: 0.7821  eikonal_loss: 0.0805  loss: 0.6276  beta: 0.0332  theta: -0.0621  data: 0.0156  batch: 0.6360  lr: 0.000477  max_mem: 9191
eta: 0:08:00  epoch: 1  step: 1283  rgb_loss: 0.1387  depth_loss: 0.0836  joint_loss: 0.1952  cross_entropy_loss: 0.7657  eikonal_loss: 0.0801  loss: 0.6229  beta: 0.0332  theta: -0.0622  data: 0.0156  batch: 0.6358  lr: 0.000477  max_mem: 9191
eta: 0:08:00  epoch: 1  step: 1284  rgb_loss: 0.1379  depth_loss: 0.0828  joint_loss: 0.2057  cross_entropy_loss: 0.7692  eikonal_loss: 0.0820  loss: 0.6238  beta: 0.0332  theta: -0.0624  data: 0.0156  batch: 0.6358  lr: 0.000477  max_mem: 9191
eta: 0:07:59  epoch: 1  step: 1285  rgb_loss: 0.1394  depth_loss: 0.0802  joint_loss: 0.2064  cross_entropy_loss: 0.7744  eikonal_loss: 0.0810  loss: 0.6252  beta: 0.0331  theta: -0.0626  data: 0.0156  batch: 0.6358  lr: 0.000477  max_mem: 9191
eta: 0:07:58  epoch: 1  step: 1286  rgb_loss: 0.1396  depth_loss: 0.0789  joint_loss: 0.2090  cross_entropy_loss: 0.7512  eikonal_loss: 0.0823  loss: 0.6129  beta: 0.0331  theta: -0.0627  data: 0.0156  batch: 0.6356  lr: 0.000477  max_mem: 9191
eta: 0:07:57  epoch: 1  step: 1287  rgb_loss: 0.1368  depth_loss: 0.0764  joint_loss: 0.2112  cross_entropy_loss: 0.7603  eikonal_loss: 0.0794  loss: 0.6118  beta: 0.0331  theta: -0.0628  data: 0.0155  batch: 0.6355  lr: 0.000477  max_mem: 9191
eta: 0:07:57  epoch: 1  step: 1288  rgb_loss: 0.1361  depth_loss: 0.0776  joint_loss: 0.2181  cross_entropy_loss: 0.7585  eikonal_loss: 0.0782  loss: 0.6116  beta: 0.0330  theta: -0.0630  data: 0.0155  batch: 0.6355  lr: 0.000477  max_mem: 9191
eta: 0:07:56  epoch: 1  step: 1289  rgb_loss: 0.1371  depth_loss: 0.0786  joint_loss: 0.2186  cross_entropy_loss: 0.7683  eikonal_loss: 0.0759  loss: 0.6184  beta: 0.0330  theta: -0.0630  data: 0.0154  batch: 0.6352  lr: 0.000477  max_mem: 9191
eta: 0:07:55  epoch: 1  step: 1290  rgb_loss: 0.1375  depth_loss: 0.0814  joint_loss: 0.2307  cross_entropy_loss: 0.7638  eikonal_loss: 0.0753  loss: 0.6199  beta: 0.0330  theta: -0.0631  data: 0.0154  batch: 0.6352  lr: 0.000477  max_mem: 9191
eta: 0:07:54  epoch: 1  step: 1291  rgb_loss: 0.1361  depth_loss: 0.0842  joint_loss: 0.2208  cross_entropy_loss: 0.7634  eikonal_loss: 0.0898  loss: 0.6220  beta: 0.0330  theta: -0.0632  data: 0.0153  batch: 0.6350  lr: 0.000477  max_mem: 9191
eta: 0:07:54  epoch: 1  step: 1292  rgb_loss: 0.1364  depth_loss: 0.0854  joint_loss: 0.2152  cross_entropy_loss: 0.7729  eikonal_loss: 0.0889  loss: 0.6278  beta: 0.0329  theta: -0.0632  data: 0.0153  batch: 0.6348  lr: 0.000477  max_mem: 9191
eta: 0:07:53  epoch: 1  step: 1293  rgb_loss: 0.1381  depth_loss: 0.0883  joint_loss: 0.2237  cross_entropy_loss: 0.7901  eikonal_loss: 0.0959  loss: 0.6422  beta: 0.0329  theta: -0.0632  data: 0.0153  batch: 0.6348  lr: 0.000477  max_mem: 9191
eta: 0:07:52  epoch: 1  step: 1294  rgb_loss: 0.1331  depth_loss: 0.0920  joint_loss: 0.2299  cross_entropy_loss: 0.8033  eikonal_loss: 0.0952  loss: 0.6477  beta: 0.0329  theta: -0.0632  data: 0.0152  batch: 0.6346  lr: 0.000477  max_mem: 9191
eta: 0:07:51  epoch: 1  step: 1295  rgb_loss: 0.1301  depth_loss: 0.0907  joint_loss: 0.2294  cross_entropy_loss: 0.8141  eikonal_loss: 0.0931  loss: 0.6486  beta: 0.0329  theta: -0.0632  data: 0.0152  batch: 0.6346  lr: 0.000477  max_mem: 9191
eta: 0:07:51  epoch: 1  step: 1296  rgb_loss: 0.1317  depth_loss: 0.0927  joint_loss: 0.2390  cross_entropy_loss: 0.8223  eikonal_loss: 0.0949  loss: 0.6571  beta: 0.0328  theta: -0.0632  data: 0.0151  batch: 0.6345  lr: 0.000477  max_mem: 9191
eta: 0:07:50  epoch: 1  step: 1297  rgb_loss: 0.1389  depth_loss: 0.0902  joint_loss: 0.2382  cross_entropy_loss: 0.8318  eikonal_loss: 0.0877  loss: 0.6657  beta: 0.0328  theta: -0.0632  data: 0.0152  batch: 0.6347  lr: 0.000477  max_mem: 9191
eta: 0:07:49  epoch: 1  step: 1298  rgb_loss: 0.1409  depth_loss: 0.0937  joint_loss: 0.2356  cross_entropy_loss: 0.8270  eikonal_loss: 0.0868  loss: 0.6686  beta: 0.0328  theta: -0.0632  data: 0.0152  batch: 0.6351  lr: 0.000477  max_mem: 9191
eta: 0:07:48  epoch: 1  step: 1299  rgb_loss: 0.1398  depth_loss: 0.0920  joint_loss: 0.2345  cross_entropy_loss: 0.8142  eikonal_loss: 0.0872  loss: 0.6594  beta: 0.0328  theta: -0.0631  data: 0.0152  batch: 0.6351  lr: 0.000477  max_mem: 9191
eta: 0:07:48  epoch: 1  step: 1300  rgb_loss: 0.1437  depth_loss: 0.0929  joint_loss: 0.2352  cross_entropy_loss: 0.8109  eikonal_loss: 0.0858  loss: 0.6623  beta: 0.0327  theta: -0.0631  data: 0.0153  batch: 0.6350  lr: 0.000477  max_mem: 9191
eta: 0:07:47  epoch: 1  step: 1301  rgb_loss: 0.1431  depth_loss: 0.0931  joint_loss: 0.2517  cross_entropy_loss: 0.7989  eikonal_loss: 0.0849  loss: 0.6567  beta: 0.0327  theta: -0.0630  data: 0.0152  batch: 0.6350  lr: 0.000477  max_mem: 9191
eta: 0:07:46  epoch: 1  step: 1302  rgb_loss: 0.1432  depth_loss: 0.0917  joint_loss: 0.2510  cross_entropy_loss: 0.7989  eikonal_loss: 0.0842  loss: 0.6552  beta: 0.0327  theta: -0.0630  data: 0.0152  batch: 0.6350  lr: 0.000477  max_mem: 9191
eta: 0:07:45  epoch: 1  step: 1303  rgb_loss: 0.1413  depth_loss: 0.0904  joint_loss: 0.2433  cross_entropy_loss: 0.8087  eikonal_loss: 0.0845  loss: 0.6567  beta: 0.0326  theta: -0.0630  data: 0.0153  batch: 0.6350  lr: 0.000477  max_mem: 9191
eta: 0:07:45  epoch: 1  step: 1304  rgb_loss: 0.1405  depth_loss: 0.0907  joint_loss: 0.2401  cross_entropy_loss: 0.8039  eikonal_loss: 0.0876  loss: 0.6538  beta: 0.0326  theta: -0.0629  data: 0.0152  batch: 0.6349  lr: 0.000477  max_mem: 9191
eta: 0:07:44  epoch: 1  step: 1305  rgb_loss: 0.1392  depth_loss: 0.0902  joint_loss: 0.2360  cross_entropy_loss: 0.8060  eikonal_loss: 0.0882  loss: 0.6530  beta: 0.0326  theta: -0.0629  data: 0.0153  batch: 0.6347  lr: 0.000477  max_mem: 9191
eta: 0:07:43  epoch: 1  step: 1306  rgb_loss: 0.1399  depth_loss: 0.0897  joint_loss: 0.2347  cross_entropy_loss: 0.8222  eikonal_loss: 0.0885  loss: 0.6613  beta: 0.0326  theta: -0.0628  data: 0.0153  batch: 0.6348  lr: 0.000477  max_mem: 9191
eta: 0:07:42  epoch: 1  step: 1307  rgb_loss: 0.1384  depth_loss: 0.0881  joint_loss: 0.2329  cross_entropy_loss: 0.8180  eikonal_loss: 0.0898  loss: 0.6562  beta: 0.0326  theta: -0.0628  data: 0.0153  batch: 0.6348  lr: 0.000477  max_mem: 9191
eta: 0:07:42  epoch: 1  step: 1308  rgb_loss: 0.1404  depth_loss: 0.0880  joint_loss: 0.2261  cross_entropy_loss: 0.8202  eikonal_loss: 0.0896  loss: 0.6587  beta: 0.0325  theta: -0.0627  data: 0.0155  batch: 0.6348  lr: 0.000477  max_mem: 9191
eta: 0:07:41  epoch: 1  step: 1309  rgb_loss: 0.1378  depth_loss: 0.0879  joint_loss: 0.2319  cross_entropy_loss: 0.8213  eikonal_loss: 0.0910  loss: 0.6570  beta: 0.0325  theta: -0.0627  data: 0.0154  batch: 0.6349  lr: 0.000477  max_mem: 9191
eta: 0:07:40  epoch: 1  step: 1310  rgb_loss: 0.1371  depth_loss: 0.0868  joint_loss: 0.2208  cross_entropy_loss: 0.8333  eikonal_loss: 0.0901  loss: 0.6606  beta: 0.0325  theta: -0.0627  data: 0.0155  batch: 0.6348  lr: 0.000477  max_mem: 9191
eta: 0:07:40  epoch: 1  step: 1311  rgb_loss: 0.1367  depth_loss: 0.0820  joint_loss: 0.2202  cross_entropy_loss: 0.8327  eikonal_loss: 0.0785  loss: 0.6539  beta: 0.0325  theta: -0.0626  data: 0.0155  batch: 0.6372  lr: 0.000477  max_mem: 9191
eta: 0:07:39  epoch: 1  step: 1312  rgb_loss: 0.1364  depth_loss: 0.0821  joint_loss: 0.2206  cross_entropy_loss: 0.8374  eikonal_loss: 0.0789  loss: 0.6561  beta: 0.0324  theta: -0.0626  data: 0.0155  batch: 0.6372  lr: 0.000477  max_mem: 9191
eta: 0:07:38  epoch: 1  step: 1313  rgb_loss: 0.1426  depth_loss: 0.0792  joint_loss: 0.2162  cross_entropy_loss: 0.8296  eikonal_loss: 0.0714  loss: 0.6545  beta: 0.0324  theta: -0.0626  data: 0.0156  batch: 0.6372  lr: 0.000477  max_mem: 9191
eta: 0:07:37  epoch: 1  step: 1314  rgb_loss: 0.1429  depth_loss: 0.0766  joint_loss: 0.2201  cross_entropy_loss: 0.8195  eikonal_loss: 0.0739  loss: 0.6476  beta: 0.0324  theta: -0.0625  data: 0.0157  batch: 0.6372  lr: 0.000477  max_mem: 9191
eta: 0:07:37  epoch: 1  step: 1315  rgb_loss: 0.1440  depth_loss: 0.0759  joint_loss: 0.2169  cross_entropy_loss: 0.8186  eikonal_loss: 0.0757  loss: 0.6476  beta: 0.0324  theta: -0.0625  data: 0.0157  batch: 0.6372  lr: 0.000477  max_mem: 9191
eta: 0:07:36  epoch: 1  step: 1316  rgb_loss: 0.1440  depth_loss: 0.0771  joint_loss: 0.2194  cross_entropy_loss: 0.8113  eikonal_loss: 0.0739  loss: 0.6451  beta: 0.0324  theta: -0.0625  data: 0.0157  batch: 0.6371  lr: 0.000477  max_mem: 9191
eta: 0:07:35  epoch: 1  step: 1317  rgb_loss: 0.1353  depth_loss: 0.0784  joint_loss: 0.2214  cross_entropy_loss: 0.8039  eikonal_loss: 0.0750  loss: 0.6342  beta: 0.0324  theta: -0.0624  data: 0.0157  batch: 0.6371  lr: 0.000477  max_mem: 9191
eta: 0:07:34  epoch: 1  step: 1318  rgb_loss: 0.1307  depth_loss: 0.0749  joint_loss: 0.2189  cross_entropy_loss: 0.8183  eikonal_loss: 0.0744  loss: 0.6331  beta: 0.0324  theta: -0.0623  data: 0.0157  batch: 0.6366  lr: 0.000477  max_mem: 9191
eta: 0:07:34  epoch: 1  step: 1319  rgb_loss: 0.1378  depth_loss: 0.0734  joint_loss: 0.2170  cross_entropy_loss: 0.8239  eikonal_loss: 0.0694  loss: 0.6409  beta: 0.0323  theta: -0.0623  data: 0.0157  batch: 0.6365  lr: 0.000477  max_mem: 9191
eta: 0:07:33  epoch: 1  step: 1320  rgb_loss: 0.1320  depth_loss: 0.0701  joint_loss: 0.2102  cross_entropy_loss: 0.8325  eikonal_loss: 0.0686  loss: 0.6357  beta: 0.0323  theta: -0.0622  data: 0.0157  batch: 0.6364  lr: 0.000477  max_mem: 9191
eta: 0:07:32  epoch: 1  step: 1321  rgb_loss: 0.1289  depth_loss: 0.0701  joint_loss: 0.2026  cross_entropy_loss: 0.8313  eikonal_loss: 0.0767  loss: 0.6325  beta: 0.0323  theta: -0.0621  data: 0.0157  batch: 0.6362  lr: 0.000477  max_mem: 9191
eta: 0:07:31  epoch: 1  step: 1322  rgb_loss: 0.1262  depth_loss: 0.0718  joint_loss: 0.2029  cross_entropy_loss: 0.8306  eikonal_loss: 0.0791  loss: 0.6314  beta: 0.0323  theta: -0.0620  data: 0.0158  batch: 0.6362  lr: 0.000477  max_mem: 9191
eta: 0:07:31  epoch: 1  step: 1323  rgb_loss: 0.1255  depth_loss: 0.0710  joint_loss: 0.2074  cross_entropy_loss: 0.8188  eikonal_loss: 0.0813  loss: 0.6244  beta: 0.0323  theta: -0.0620  data: 0.0157  batch: 0.6360  lr: 0.000477  max_mem: 9191
eta: 0:07:30  epoch: 1  step: 1324  rgb_loss: 0.1260  depth_loss: 0.0696  joint_loss: 0.2074  cross_entropy_loss: 0.8177  eikonal_loss: 0.0768  loss: 0.6225  beta: 0.0322  theta: -0.0619  data: 0.0158  batch: 0.6361  lr: 0.000477  max_mem: 9191
eta: 0:07:29  epoch: 1  step: 1325  rgb_loss: 0.1273  depth_loss: 0.0693  joint_loss: 0.2183  cross_entropy_loss: 0.8101  eikonal_loss: 0.0784  loss: 0.6204  beta: 0.0322  theta: -0.0618  data: 0.0159  batch: 0.6364  lr: 0.000477  max_mem: 9191
eta: 0:07:28  epoch: 1  step: 1326  rgb_loss: 0.1288  depth_loss: 0.0708  joint_loss: 0.2146  cross_entropy_loss: 0.8037  eikonal_loss: 0.0788  loss: 0.6200  beta: 0.0322  theta: -0.0617  data: 0.0159  batch: 0.6362  lr: 0.000477  max_mem: 9191
eta: 0:07:28  epoch: 1  step: 1327  rgb_loss: 0.1278  depth_loss: 0.0725  joint_loss: 0.2181  cross_entropy_loss: 0.7897  eikonal_loss: 0.0798  loss: 0.6140  beta: 0.0322  theta: -0.0616  data: 0.0159  batch: 0.6362  lr: 0.000477  max_mem: 9191
eta: 0:07:27  epoch: 1  step: 1328  rgb_loss: 0.1261  depth_loss: 0.0720  joint_loss: 0.2297  cross_entropy_loss: 0.7829  eikonal_loss: 0.0827  loss: 0.6093  beta: 0.0321  theta: -0.0615  data: 0.0158  batch: 0.6361  lr: 0.000477  max_mem: 9191
eta: 0:07:26  epoch: 1  step: 1329  rgb_loss: 0.1292  depth_loss: 0.0748  joint_loss: 0.2334  cross_entropy_loss: 0.7850  eikonal_loss: 0.0849  loss: 0.6166  beta: 0.0321  theta: -0.0614  data: 0.0159  batch: 0.6362  lr: 0.000477  max_mem: 9191
eta: 0:07:26  epoch: 1  step: 1330  rgb_loss: 0.1329  depth_loss: 0.0754  joint_loss: 0.2453  cross_entropy_loss: 0.7847  eikonal_loss: 0.0868  loss: 0.6216  beta: 0.0321  theta: -0.0614  data: 0.0159  batch: 0.6363  lr: 0.000477  max_mem: 9191
eta: 0:07:25  epoch: 1  step: 1331  rgb_loss: 0.1327  depth_loss: 0.0777  joint_loss: 0.2472  cross_entropy_loss: 0.7841  eikonal_loss: 0.0868  loss: 0.6235  beta: 0.0321  theta: -0.0613  data: 0.0158  batch: 0.6338  lr: 0.000477  max_mem: 9191
eta: 0:07:24  epoch: 1  step: 1332  rgb_loss: 0.1312  depth_loss: 0.0799  joint_loss: 0.2495  cross_entropy_loss: 0.7746  eikonal_loss: 0.0913  loss: 0.6199  beta: 0.0320  theta: -0.0613  data: 0.0159  batch: 0.6339  lr: 0.000477  max_mem: 9191
eta: 0:07:23  epoch: 1  step: 1333  rgb_loss: 0.1220  depth_loss: 0.0801  joint_loss: 0.2502  cross_entropy_loss: 0.7654  eikonal_loss: 0.0878  loss: 0.6061  beta: 0.0320  theta: -0.0612  data: 0.0158  batch: 0.6339  lr: 0.000477  max_mem: 9191
eta: 0:07:23  epoch: 1  step: 1334  rgb_loss: 0.1204  depth_loss: 0.0820  joint_loss: 0.2414  cross_entropy_loss: 0.7716  eikonal_loss: 0.0867  loss: 0.6090  beta: 0.0320  theta: -0.0612  data: 0.0158  batch: 0.6339  lr: 0.000477  max_mem: 9191
eta: 0:07:22  epoch: 1  step: 1335  rgb_loss: 0.1216  depth_loss: 0.0817  joint_loss: 0.2536  cross_entropy_loss: 0.7606  eikonal_loss: 0.0873  loss: 0.6049  beta: 0.0320  theta: -0.0612  data: 0.0158  batch: 0.6340  lr: 0.000477  max_mem: 9191
eta: 0:07:21  epoch: 1  step: 1336  rgb_loss: 0.1181  depth_loss: 0.0797  joint_loss: 0.2516  cross_entropy_loss: 0.7647  eikonal_loss: 0.0863  loss: 0.6014  beta: 0.0320  theta: -0.0613  data: 0.0158  batch: 0.6341  lr: 0.000477  max_mem: 9191
eta: 0:07:20  epoch: 1  step: 1337  rgb_loss: 0.1231  depth_loss: 0.0775  joint_loss: 0.2462  cross_entropy_loss: 0.7810  eikonal_loss: 0.0866  loss: 0.6121  beta: 0.0319  theta: -0.0613  data: 0.0158  batch: 0.6340  lr: 0.000477  max_mem: 9191
eta: 0:07:20  epoch: 1  step: 1338  rgb_loss: 0.1277  depth_loss: 0.0780  joint_loss: 0.2449  cross_entropy_loss: 0.7755  eikonal_loss: 0.0875  loss: 0.6144  beta: 0.0319  theta: -0.0614  data: 0.0158  batch: 0.6341  lr: 0.000477  max_mem: 9191
eta: 0:07:19  epoch: 1  step: 1339  rgb_loss: 0.1262  depth_loss: 0.0778  joint_loss: 0.2420  cross_entropy_loss: 0.7880  eikonal_loss: 0.0899  loss: 0.6190  beta: 0.0319  theta: -0.0614  data: 0.0158  batch: 0.6342  lr: 0.000477  max_mem: 9191
eta: 0:07:18  epoch: 1  step: 1340  rgb_loss: 0.1284  depth_loss: 0.0774  joint_loss: 0.2440  cross_entropy_loss: 0.7815  eikonal_loss: 0.0915  loss: 0.6179  beta: 0.0319  theta: -0.0615  data: 0.0158  batch: 0.6344  lr: 0.000477  max_mem: 9191
eta: 0:07:18  epoch: 1  step: 1341  rgb_loss: 0.1326  depth_loss: 0.0751  joint_loss: 0.2394  cross_entropy_loss: 0.7856  eikonal_loss: 0.0871  loss: 0.6212  beta: 0.0319  theta: -0.0617  data: 0.0158  batch: 0.6348  lr: 0.000477  max_mem: 9191
eta: 0:07:17  epoch: 1  step: 1342  rgb_loss: 0.1327  depth_loss: 0.0775  joint_loss: 0.2337  cross_entropy_loss: 0.7935  eikonal_loss: 0.0900  loss: 0.6277  beta: 0.0319  theta: -0.0618  data: 0.0158  batch: 0.6349  lr: 0.000477  max_mem: 9191
eta: 0:07:16  epoch: 1  step: 1343  rgb_loss: 0.1342  depth_loss: 0.0779  joint_loss: 0.2438  cross_entropy_loss: 0.8020  eikonal_loss: 0.0912  loss: 0.6344  beta: 0.0319  theta: -0.0620  data: 0.0158  batch: 0.6351  lr: 0.000477  max_mem: 9191
eta: 0:07:15  epoch: 1  step: 1344  rgb_loss: 0.1351  depth_loss: 0.0820  joint_loss: 0.2433  cross_entropy_loss: 0.7976  eikonal_loss: 0.0903  loss: 0.6371  beta: 0.0319  theta: -0.0623  data: 0.0158  batch: 0.6351  lr: 0.000477  max_mem: 9191
eta: 0:07:15  epoch: 1  step: 1345  rgb_loss: 0.1310  depth_loss: 0.0826  joint_loss: 0.2435  cross_entropy_loss: 0.7920  eikonal_loss: 0.0893  loss: 0.6306  beta: 0.0319  theta: -0.0625  data: 0.0157  batch: 0.6351  lr: 0.000477  max_mem: 9191
eta: 0:07:14  epoch: 1  step: 1346  rgb_loss: 0.1289  depth_loss: 0.0839  joint_loss: 0.2445  cross_entropy_loss: 0.7983  eikonal_loss: 0.0880  loss: 0.6330  beta: 0.0319  theta: -0.0628  data: 0.0159  batch: 0.6354  lr: 0.000477  max_mem: 9191
eta: 0:07:13  epoch: 1  step: 1347  rgb_loss: 0.1285  depth_loss: 0.0818  joint_loss: 0.2401  cross_entropy_loss: 0.8029  eikonal_loss: 0.0881  loss: 0.6326  beta: 0.0319  theta: -0.0632  data: 0.0159  batch: 0.6354  lr: 0.000477  max_mem: 9191
eta: 0:07:13  epoch: 1  step: 1348  rgb_loss: 0.1284  depth_loss: 0.0833  joint_loss: 0.2411  cross_entropy_loss: 0.8037  eikonal_loss: 0.0857  loss: 0.6341  beta: 0.0319  theta: -0.0635  data: 0.0158  batch: 0.6354  lr: 0.000477  max_mem: 9191
eta: 0:07:12  epoch: 1  step: 1349  rgb_loss: 0.1242  depth_loss: 0.0826  joint_loss: 0.2372  cross_entropy_loss: 0.8031  eikonal_loss: 0.0817  loss: 0.6283  beta: 0.0319  theta: -0.0638  data: 0.0159  batch: 0.6358  lr: 0.000477  max_mem: 9191
eta: 0:07:11  epoch: 1  step: 1350  rgb_loss: 0.1238  depth_loss: 0.0812  joint_loss: 0.2288  cross_entropy_loss: 0.7937  eikonal_loss: 0.0802  loss: 0.6213  beta: 0.0318  theta: -0.0642  data: 0.0158  batch: 0.6359  lr: 0.000477  max_mem: 9191
eta: 0:07:10  epoch: 1  step: 1351  rgb_loss: 0.1233  depth_loss: 0.0804  joint_loss: 0.2281  cross_entropy_loss: 0.7844  eikonal_loss: 0.0847  loss: 0.6158  beta: 0.0318  theta: -0.0646  data: 0.0158  batch: 0.6360  lr: 0.000477  max_mem: 9191
eta: 0:07:10  epoch: 1  step: 1352  rgb_loss: 0.1240  depth_loss: 0.0795  joint_loss: 0.2285  cross_entropy_loss: 0.7794  eikonal_loss: 0.0786  loss: 0.6125  beta: 0.0318  theta: -0.0650  data: 0.0158  batch: 0.6365  lr: 0.000477  max_mem: 9191
eta: 0:07:09  epoch: 1  step: 1353  rgb_loss: 0.1264  depth_loss: 0.0795  joint_loss: 0.2227  cross_entropy_loss: 0.7868  eikonal_loss: 0.0800  loss: 0.6184  beta: 0.0318  theta: -0.0654  data: 0.0158  batch: 0.6366  lr: 0.000477  max_mem: 9191
eta: 0:07:08  epoch: 1  step: 1354  rgb_loss: 0.1329  depth_loss: 0.0764  joint_loss: 0.2321  cross_entropy_loss: 0.7754  eikonal_loss: 0.0782  loss: 0.6164  beta: 0.0318  theta: -0.0658  data: 0.0158  batch: 0.6367  lr: 0.000477  max_mem: 9191
eta: 0:07:08  epoch: 1  step: 1355  rgb_loss: 0.1325  depth_loss: 0.0744  joint_loss: 0.2269  cross_entropy_loss: 0.7871  eikonal_loss: 0.0845  loss: 0.6203  beta: 0.0318  theta: -0.0662  data: 0.0157  batch: 0.6367  lr: 0.000477  max_mem: 9191
eta: 0:07:07  epoch: 1  step: 1356  rgb_loss: 0.1324  depth_loss: 0.0752  joint_loss: 0.2224  cross_entropy_loss: 0.7857  eikonal_loss: 0.0860  loss: 0.6202  beta: 0.0317  theta: -0.0666  data: 0.0157  batch: 0.6367  lr: 0.000477  max_mem: 9191
eta: 0:07:06  epoch: 1  step: 1357  rgb_loss: 0.1314  depth_loss: 0.0772  joint_loss: 0.2300  cross_entropy_loss: 0.7791  eikonal_loss: 0.0841  loss: 0.6180  beta: 0.0317  theta: -0.0670  data: 0.0157  batch: 0.6368  lr: 0.000477  max_mem: 9191
eta: 0:07:05  epoch: 1  step: 1358  rgb_loss: 0.1315  depth_loss: 0.0758  joint_loss: 0.2334  cross_entropy_loss: 0.7767  eikonal_loss: 0.0831  loss: 0.6157  beta: 0.0317  theta: -0.0674  data: 0.0157  batch: 0.6368  lr: 0.000477  max_mem: 9191
eta: 0:07:05  epoch: 1  step: 1359  rgb_loss: 0.1260  depth_loss: 0.0780  joint_loss: 0.2396  cross_entropy_loss: 0.7680  eikonal_loss: 0.0814  loss: 0.6081  beta: 0.0316  theta: -0.0678  data: 0.0156  batch: 0.6367  lr: 0.000477  max_mem: 9191
eta: 0:07:04  epoch: 1  step: 1360  rgb_loss: 0.1244  depth_loss: 0.0788  joint_loss: 0.2436  cross_entropy_loss: 0.7557  eikonal_loss: 0.0802  loss: 0.6013  beta: 0.0316  theta: -0.0682  data: 0.0156  batch: 0.6366  lr: 0.000477  max_mem: 9191
eta: 0:07:03  epoch: 1  step: 1361  rgb_loss: 0.1213  depth_loss: 0.0793  joint_loss: 0.2447  cross_entropy_loss: 0.7652  eikonal_loss: 0.0777  loss: 0.6031  beta: 0.0316  theta: -0.0685  data: 0.0155  batch: 0.6363  lr: 0.000477  max_mem: 9191
eta: 0:07:03  epoch: 1  step: 1362  rgb_loss: 0.1254  depth_loss: 0.0744  joint_loss: 0.2427  cross_entropy_loss: 0.7535  eikonal_loss: 0.0732  loss: 0.5960  beta: 0.0315  theta: -0.0689  data: 0.0155  batch: 0.6362  lr: 0.000477  max_mem: 9191
eta: 0:07:02  epoch: 1  step: 1363  rgb_loss: 0.1274  depth_loss: 0.0738  joint_loss: 0.2337  cross_entropy_loss: 0.7688  eikonal_loss: 0.0694  loss: 0.6042  beta: 0.0315  theta: -0.0692  data: 0.0155  batch: 0.6362  lr: 0.000477  max_mem: 9191
eta: 0:07:01  epoch: 1  step: 1364  rgb_loss: 0.1263  depth_loss: 0.0699  joint_loss: 0.2261  cross_entropy_loss: 0.7785  eikonal_loss: 0.0686  loss: 0.6036  beta: 0.0315  theta: -0.0694  data: 0.0155  batch: 0.6360  lr: 0.000477  max_mem: 9191
eta: 0:07:00  epoch: 1  step: 1365  rgb_loss: 0.1308  depth_loss: 0.0706  joint_loss: 0.2129  cross_entropy_loss: 0.7939  eikonal_loss: 0.0680  loss: 0.6158  beta: 0.0314  theta: -0.0697  data: 0.0155  batch: 0.6358  lr: 0.000477  max_mem: 9191
eta: 0:07:00  epoch: 1  step: 1366  rgb_loss: 0.1344  depth_loss: 0.0668  joint_loss: 0.2115  cross_entropy_loss: 0.7964  eikonal_loss: 0.0674  loss: 0.6168  beta: 0.0314  theta: -0.0699  data: 0.0153  batch: 0.6356  lr: 0.000477  max_mem: 9191
eta: 0:06:59  epoch: 1  step: 1367  rgb_loss: 0.1354  depth_loss: 0.0677  joint_loss: 0.2069  cross_entropy_loss: 0.8051  eikonal_loss: 0.0661  loss: 0.6226  beta: 0.0313  theta: -0.0702  data: 0.0153  batch: 0.6354  lr: 0.000477  max_mem: 9191
eta: 0:06:58  epoch: 1  step: 1368  rgb_loss: 0.1373  depth_loss: 0.0668  joint_loss: 0.1919  cross_entropy_loss: 0.7995  eikonal_loss: 0.0669  loss: 0.6201  beta: 0.0313  theta: -0.0704  data: 0.0153  batch: 0.6353  lr: 0.000477  max_mem: 9191
eta: 0:06:58  epoch: 1  step: 1369  rgb_loss: 0.1377  depth_loss: 0.0648  joint_loss: 0.1932  cross_entropy_loss: 0.7968  eikonal_loss: 0.0691  loss: 0.6174  beta: 0.0313  theta: -0.0705  data: 0.0152  batch: 0.6348  lr: 0.000477  max_mem: 9191
eta: 0:06:57  epoch: 1  step: 1370  rgb_loss: 0.1357  depth_loss: 0.0628  joint_loss: 0.1914  cross_entropy_loss: 0.8029  eikonal_loss: 0.0677  loss: 0.6163  beta: 0.0312  theta: -0.0707  data: 0.0152  batch: 0.6347  lr: 0.000477  max_mem: 9191
