GPU ID:  0
Load model: data/trained_model/manhattan_sdf_renew/scannet_0050/latest.pth
[34m[1mwandb[39m[22m: [33mWARNING[39m Calling wandb.run.save without any arguments is deprecated.Changes to attributes are automatically persisted.

Loading dataset: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 465/465 [00:03<00:00, 122.48it/s]

Loading dataset:  85%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▎                      | 396/465 [00:02<00:00, 161.81it/s]
eta: 0:06:55  epoch: 2  step: 2020  rgb_loss: 0.1289  depth_loss: 0.0796  joint_loss: 0.1842  cross_entropy_loss: 0.8598  eikonal_loss: 0.1198  loss: 0.6597  beta: 0.0204  theta: -0.1047  data: 0.0194  batch: 0.4243  lr: 0.000456  max_mem: 4611
eta: 0:06:53  epoch: 2  step: 2021  rgb_loss: 0.1265  depth_loss: 0.0780  joint_loss: 0.1848  cross_entropy_loss: 0.8599  eikonal_loss: 0.1116  loss: 0.6549  beta: 0.0204  theta: -0.1047  data: 0.0194  batch: 0.4228  lr: 0.000456  max_mem: 4611
eta: 0:06:50  epoch: 2  step: 2022  rgb_loss: 0.1273  depth_loss: 0.0742  joint_loss: 0.1852  cross_entropy_loss: 0.8562  eikonal_loss: 0.0981  loss: 0.6487  beta: 0.0204  theta: -0.1046  data: 0.0193  batch: 0.4229  lr: 0.000456  max_mem: 4611
eta: 0:06:48  epoch: 2  step: 2023  rgb_loss: 0.1318  depth_loss: 0.0737  joint_loss: 0.1776  cross_entropy_loss: 0.8516  eikonal_loss: 0.0961  loss: 0.6497  beta: 0.0204  theta: -0.1046  data: 0.0193  batch: 0.4228  lr: 0.000456  max_mem: 4611
eta: 0:06:46  epoch: 2  step: 2024  rgb_loss: 0.1319  depth_loss: 0.0739  joint_loss: 0.1563  cross_entropy_loss: 0.8451  eikonal_loss: 0.0885  loss: 0.6451  beta: 0.0204  theta: -0.1045  data: 0.0192  batch: 0.4220  lr: 0.000456  max_mem: 4611
eta: 0:06:44  epoch: 2  step: 2025  rgb_loss: 0.1356  depth_loss: 0.0722  joint_loss: 0.1516  cross_entropy_loss: 0.8526  eikonal_loss: 0.0888  loss: 0.6506  beta: 0.0204  theta: -0.1045  data: 0.0190  batch: 0.4206  lr: 0.000456  max_mem: 4611
eta: 0:06:42  epoch: 2  step: 2026  rgb_loss: 0.1390  depth_loss: 0.0703  joint_loss: 0.1466  cross_entropy_loss: 0.8547  eikonal_loss: 0.0897  loss: 0.6529  beta: 0.0204  theta: -0.1044  data: 0.0188  batch: 0.4200  lr: 0.000456  max_mem: 4611
eta: 0:06:40  epoch: 2  step: 2027  rgb_loss: 0.1377  depth_loss: 0.0725  joint_loss: 0.1506  cross_entropy_loss: 0.8532  eikonal_loss: 0.0856  loss: 0.6529  beta: 0.0204  theta: -0.1044  data: 0.0186  batch: 0.4185  lr: 0.000456  max_mem: 4611
eta: 0:06:39  epoch: 2  step: 2028  rgb_loss: 0.1372  depth_loss: 0.0710  joint_loss: 0.1603  cross_entropy_loss: 0.8599  eikonal_loss: 0.0858  loss: 0.6548  beta: 0.0204  theta: -0.1044  data: 0.0178  batch: 0.3978  lr: 0.000456  max_mem: 4611
eta: 0:06:37  epoch: 2  step: 2029  rgb_loss: 0.1385  depth_loss: 0.0684  joint_loss: 0.1603  cross_entropy_loss: 0.8502  eikonal_loss: 0.0849  loss: 0.6481  beta: 0.0204  theta: -0.1043  data: 0.0153  batch: 0.3767  lr: 0.000456  max_mem: 4611
